attraction,address,rating,types,place_id,lat,lng,reviews,reviews_count
Le Cuvier Winery,"3333 Vine Hill Ln, Paso Robles, CA 93446, USA",4.7,"['food', 'point_of_interest', 'establishment']",ChIJ-7x39jjQ7IARLzSj78v-cDU,35.6511133,-120.732057,,48
Denner Winery,"5414 Vineyard Dr, Paso Robles, CA 93446, USA",4.5,"['food', 'point_of_interest', 'establishment']",ChIJq5oWGzDa7IAR74pkqOPPeTk,35.5770696,-120.7925826,,57
Ecluse Wines,"1520 Kiler Canyon Rd, Paso Robles, CA 93446, USA",5.0,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJgQz5C7ba7IARAAWEDdKY7uQ,35.6104169,-120.7184613,,66
Whalebone Vineyard,"8325 Vineyard Dr, Paso Robles, CA 93446, USA",4.9,"['food', 'point_of_interest', 'establishment']",ChIJZ51cOKjX7IARSxFTIkdxO_c,35.624076,-120.8499129,,48
Pear Valley Vineyard,"4900 Union Rd, Paso Robles, CA 93446, USA",4.3,"['food', 'point_of_interest', 'establishment']",ChIJxyx-Pm7G7IARAQzz60sx-W0,35.6366407,-120.607889,,59
Paso Robles Pioneer Museum,"2010 Riverside Ave, Paso Robles, CA 93446, USA",4.5,"['museum', 'point_of_interest', 'establishment']",ChIJOW5J9WDF7IARdHVZ4lSK4O4,35.635422,-120.68702,,57
Law Estate Wines,"3885 Peachy Canyon Rd, Paso Robles, CA 93446, USA",4.9,"['food', 'point_of_interest', 'establishment']",ChIJI60GDp3F7IAR-QdMWt42X3s,35.6245936,-120.7594338,,45
Brecon Estate,"7450 Vineyard Dr, Paso Robles, CA 93446, USA",4.1,"['food', 'point_of_interest', 'establishment']",ChIJ11tsK2DX7IARKKoFXoIUOxs,35.597427,-120.83152,,45
Linne Calodo,"3030 Vineyard Dr, Paso Robles, CA 93446, USA",4.2,"['food', 'point_of_interest', 'establishment']",ChIJ04JBr5jb7IARH0F-40qE730,35.55584109999999,-120.7638045,,40
Le Vigne Winery,"5115 Buena Vista Dr, Paso Robles, CA 93446, USA",4.7,"['bar', 'store', 'food', 'point_of_interest', 'establishment']",ChIJXeD2qA_P7IARL5V7I-_Dddk,35.6743813,-120.6591659,,39
Steinbeck Vineyards & Winery,"5940 Union Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJz4ECYkTG7IARm4jck8Sh1Ds,35.640319,-120.589985,,28
Jada Vineyard & Winery,"9685, 5620 Vineyard Dr, Paso Robles, CA 93446, United States",4.9,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJCxFNcyTa7IARVFbQ2VFO0Ng,35.5817,-120.796554,,73
Zenaida Cellars,"1550 CA-46, Paso Robles, CA 93446, USA",4.8,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJQU02Zi7b7IARfJMa5cL-UXw,35.5819395,-120.7195024,,51
Mitchella Vineyard & Winery,"2525 Mitchell Ranch Way, Paso Robles, CA 93446, USA",4.3,"['food', 'point_of_interest', 'establishment']",ChIJI9ev0u_F7IARtMoQayJmTxM,35.641952,-120.634335,,44
Lone Madrone Winery,"5800 Adelaida Rd, Paso Robles, CA 93446, USA",4.1,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJQdfAwBbb7IARQekPlhASrmM,35.6516069,-120.7983602,,50
Robert Hall Winery,"3443 Mill Rd, Paso Robles, CA 93446, USA",4.3,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJI0mkdfDF7IARXKeILCDVH5A,35.6438088,-120.6335171,,52
Paso Robles Wineries,"3810 California 46, Paso Robles, CA 93446, USA",4.3,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJeTVvevnF7IARFcDEVEFipzU,35.6498338,-120.6281877,,28
Herman Story Winery,"1227 Paso Robles St, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJ-e35jGjF7IARAKEySqTZUDg,35.62736,-120.685878,,34
Windward Vineyard,"1380 Live Oak Rd, Paso Robles, CA 93446, USA",4.2,"['food', 'point_of_interest', 'establishment']",ChIJwZadbirb7IARkO4UU4RmGWg,35.5896406,-120.7158186,,33
Grey Wolf Cellars,"2174 CA-46, Paso Robles, CA 93446, USA",4.2,"['food', 'point_of_interest', 'establishment']",ChIJQ4V_4Bfb7IAReL7HPof3rmY,35.5732466,-120.7351904,,43
Bianchi Vineyard and Winery,"3380 Branch Rd, Paso Robles, CA 93446, USA",4.5,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJF4GhDjXG7IARPcZvDvh6rLs,35.6501868,-120.5772404,,40
Broken Earth Winery,"5625 Highway 46 East, Paso Robles, CA 93446, United States",4.3,"['food', 'point_of_interest', 'establishment']",ChIJ-yR6jiHG7IARqeo3KbE_ZRI,35.658952,-120.595185,,48
L'Aventure Winery,"2815 Live Oak Rd, Paso Robles, CA 93446, USA",4.5,"['food', 'point_of_interest', 'establishment']",ChIJYyddqOXa7IARdy70BGHmvNk,35.5900576,-120.743577,,43
Alta Colina,"2825 Adelaida Rd, Paso Robles, CA 93446, USA",4.9,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJGzjAZkXQ7IARSh151lzxzM4,35.650182,-120.7449239,,21
Shale Oak Winery,"3235 Oakdale Rd, Paso Robles, CA 93446, USA",4.5,"['food', 'point_of_interest', 'establishment']",ChIJcdqcNQnb7IARUA0D1QURUls,35.5657223,-120.7527755,,33
Still Waters Vineyards,"2750 Old Grove Ln, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJ97mbNCXB7IARtbfC47xOH9U,35.575053,-120.585434,,32
Rio Seco Winery,"4295 Union Rd, Paso Robles, CA 93446, USA",4.6,"['night_club', 'bar', 'food', 'point_of_interest', 'establishment']",ChIJx0pIc9jF7IAR--K9MaGUuRQ,35.628733,-120.6191805,,34
Glunz Family Winery & Cellars,"8331 CA-46, Paso Robles, CA 93446, USA",4.6,"['food', 'point_of_interest', 'establishment']",ChIJueFKU-vH7IARCNAYfk2xe_I,35.6573443,-120.5456077,,19
Cass Winery,"7350 Linne Rd, Paso Robles, CA 93446, USA",4.6,"['food', 'point_of_interest', 'establishment']",ChIJK_fYeC7H7IAR8liHtO2UPtk,35.5977053,-120.5648223,,33
Fratelli Perata Winery,"1595 Arbor Rd, Paso Robles, CA 93446, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJd3mC6tTa7IARlLd0dAeoWik,35.593054,-120.713093,,22
Penman Springs Winery,"1985 Penman Springs Rd, Paso Robles, CA 93446, USA",4.6,"['food', 'point_of_interest', 'establishment']",ChIJizss2XnG7IARlU014NK21LU,35.6268778,-120.6151808,,25
Croad Vineyards,"3550 Vinedo Robles Ln, Paso Robles, CA 93446, USA",4.7,"['lodging', 'food', 'point_of_interest', 'establishment']",ChIJdatVG6Db7IARBSTJ4kF6scQ,35.5587081,-120.7588917,,22
TH Estate Wines,"870 Arbor Rd, Paso Robles, CA 93446, USA",4.9,"['food', 'point_of_interest', 'establishment']",ChIJj7cihsva7IARFb3ZwmrefP0,35.60353,-120.717764,,29
Pomar Junction Vineyard & Winery,"5036 S El Pomar Rd, Templeton, CA 93465, USA",4.7,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJmYzMoWTB7IARYom4TDV7El8,35.5496335,-120.6100622,,26
Red Soles Winery,"3230 Oakdale Rd, Paso Robles, CA 93446, USA",4.7,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJZaWYNQnb7IAR3vfogMNNQrA,35.5667548,-120.7525363,,21
Eos Estate Winery,"2300 Airport Rd, Paso Robles, CA 93446, USA",4.6,"['food', 'point_of_interest', 'establishment']",ChIJsbxC3iHG7IAR8OBdW_vHa-s,35.6451869,-120.642575,,39
Wild Coyote Winery,"3775 Adelaida Rd, Paso Robles, CA 93446, USA",4.0,"['food', 'point_of_interest', 'establishment']",ChIJMcaxtwHR7IARFSChGIa2sg4,35.657794,-120.7621957,,26
Caparone Winery,"2280 San Marcos Rd, Paso Robles, CA 93446, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJKcTFqPTR7IARN0ChjBKTZLA,35.698946,-120.734425,,21
Pelletiere Estate Vineyard & Winery,"3280 Township Rd, Paso Robles, CA 93446, USA",4.8,"['point_of_interest', 'establishment']",ChIJ7dk-0wfb7IARjBwSiD9wLxo,35.5693162,-120.7551805,,20
Parrish Family Vineyard,"1220 Park St, Paso Robles, CA 93446, USA",4.0,"['food', 'point_of_interest', 'establishment']",ChIJdxtaSV3F7IARW8RMPD6Ypj8,35.62718,-120.689941,,19
D'Anbino Vineyards & Cellars,"710 Pine St, Paso Robles, CA 93446, USA",4.9,"['food', 'point_of_interest', 'establishment']",ChIJWfSOBGrF7IARWjYqcXOfiOI,35.621667,-120.6877848,,27
Anglim Winery,"740 Pine St, Paso Robles, CA 93446, USA",5.0,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJDRDnHWrF7IARLXVLQj8RzO8,35.6223963,-120.6877655,,16
SummerWood Winery,"2175 Arbor Rd, Paso Robles, CA 93446, USA",4.5,"['liquor_store', 'store', 'lodging', 'food', 'point_of_interest', 'establishment']",ChIJOW_qcizb7IARV3X_zgwB_zY,35.5841757,-120.7152523,,23
Children's Museum at the Paso Robles Volunteer Firehouse,"623 13th St, Paso Robles, CA 93446, USA",4.6,"['point_of_interest', 'establishment']",ChIJzzys5lzF7IARcGlVHZKaw_E,35.6278163,-120.6922446,,30
Dark Star Cellars,"2985 Anderson Rd, Paso Robles, CA 93446, USA",4.7,"['food', 'point_of_interest', 'establishment']",ChIJO2cp9Bfb7IAR3TqqNRcRgUk,35.574766,-120.735453,,17
Villa Creek Cellars,"5995 Peachy Canyon Rd, Paso Robles, CA 93446, USA",4.3,"['food', 'point_of_interest', 'establishment']",ChIJlatdNa7Q7IAR2UeD1Z4blqM,35.6146041,-120.7996038,,21
Kiamie Wine Cellars,"9750 Adelaida Rd, Paso Robles, CA 93446, USA",5.0,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJSen9QWjF7IAREf4lax528t0,35.6423278,-120.8708014,,16
Dunning Vineyards,"1953 Niderer Rd, Paso Robles, CA 93446, USA",5.0,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJw71KjkPa7IARQOMg0vvTvcY,35.589219,-120.773563,,24
Brochelle Vineyards,"2323 Tuley Rd #130, Paso Robles, CA 93446, USA",4.2,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJI2j5E4bF7IAR6-rhKXEzgME,35.644143,-120.656091,,15
Derby Wine Estates,"525 Riverside Ave, Paso Robles, CA 93446, USA",4.2,"['food', 'point_of_interest', 'establishment']",ChIJof15PyHG7IARoj5Vx69e7_o,35.620349,-120.68697,,20
Sextant Winery,"2324 California 46, Paso Robles, CA 93446, USA",4.5,"['food', 'point_of_interest', 'establishment']",ChIJWzyHdhfb7IAR1WVbV6SHI0A,35.572858,-120.738056,,29
Kukkula Winery,"9515 Chimney Rock Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJ6b06oXbW7IARH1qn8eoiqGw,35.6645163,-120.8621411,,17
Caliza Winery,"2570 Anderson Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJKVnkOx3b7IAR93VFyqqpT2A,35.580072,-120.744983,,16
San Marcos Creek Vineyard,"7750 US-101, Paso Robles, CA 93446, USA",4.8,"['bar', 'lodging', 'food', 'point_of_interest', 'establishment']",ChIJg7rpt-HN7IAR45StgzS57vM,35.7135386,-120.6945989,,17
Pianetta Winery,"829 13th St, Paso Robles, CA 93446, USA",4.2,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJYyXSW13F7IARfrYEJVc4EDI,35.6279744,-120.6894108,,15
McPrice Myers Winery,"3525 Adelaida Rd, Paso Robles, CA 93446, USA",4.7,"['food', 'point_of_interest', 'establishment']",ChIJjfyhtYfF7IARr4icSnCTrT8,35.6556886,-120.7577145,,10
Proulx Wines,"5424 Vineyard Dr, Paso Robles, CA 93446, USA",4.9,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJjZKhaDLa7IARiFjmFTSS7Tc,35.5770979,-120.7960261,,21
Barr Estate Winery,"6950 Union Rd, Paso Robles, CA 93446, USA",4.7,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJ4XaB81LG7IARJ7IYpkxy4dE,35.6395421,-120.572781,,11
Dubost Ranch Winery,"9988 Chimney Rock Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJ7RbxSQzW7IAR9G7Z3Sb67Bo,35.657969,-120.873763,,17
Thacher Winery,"8355 Vineyard Dr, Paso Robles, CA 93446, USA",4.6,"['food', 'point_of_interest', 'establishment']",ChIJj8k_VAvX7IAReGj-9fdt54k,35.61334799999999,-120.844416,,19
Paso Robles Chamber Visitor Center,"1225 Park St, Paso Robles, CA 93446, USA",5.0,"['travel_agency', 'point_of_interest', 'establishment']",ChIJF_PPN13F7IARFYxLS8r7kGY,35.6273025,-120.6903114,,11
Four Lanterns Winery,"2485 CA-46, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJ14J0whbb7IARBzSnsjzOMhw,35.568926,-120.7401134,,13
Via Vega Vineyard,"2378 Adobe Rd, Paso Robles, CA 93446, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJiVmdHB3P7IARI5W3HlAf7zQ,35.684829,-120.652477,,16
Villicana Winery,"2725 Adelaida Rd, Paso Robles, CA 93446, USA",4.7,"['food', 'point_of_interest', 'establishment']",ChIJK5JAjkXQ7IARNElWtZCi2c8,35.651156,-120.7414174,,16
Pipestone Vineyards,"2040 Niderer Rd, Paso Robles, CA 93446, USA",4.2,"['food', 'point_of_interest', 'establishment']",ChIJvdCPIkXa7IARcwlPlT4ArNo,35.5865778,-120.7682706,,17
Vines on the Marycrest,"5076 Mustard Creek Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJCcEbHcbR7IARGsHBgKuiaYs,35.6748879,-120.7295712,,12
Carmody Mcknight Winery,"11240 Chimney Rock Rd, Paso Robles, CA 93446, USA",4.5,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJA5eyCSMq7YARPWEYtttd79o,35.6549742,-120.8951665,,16
Midnight Cellars Winery & Vineyard,"2925 Anderson Rd, Paso Robles, CA 93446, USA",4.7,"['clothing_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJNZ6TORjb7IAReAfNl-I5J6E,35.575356,-120.736549,,15
Rabbit Ridge Winery,"1172 San Marcos Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJCbKBa_rR7IAREaUd8oxJg4Y,35.7025127,-120.7179226,,11
Tolo Cellars,"9750 Adelaida Rd, Paso Robles, CA 93446, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJwQ0Y80DW7IARRrwPdS7uMqc,35.6423278,-120.8708014,,8
Minassian-Young Vineyards,"4045 Peachy Canyon Rd, Paso Robles, CA 93446, USA",4.3,"['food', 'point_of_interest', 'establishment']",ChIJwdendo_Q7IAR_uSGVqUIaTg,35.6249314,-120.7650117,,8
Mondo Cellars,"3260 Nacimiento Lake Dr, Paso Robles, CA 93446, USA",4.2,"['liquor_store', 'store', 'food', 'point_of_interest', 'establishment']",ChIJOeGayZjR7IARYswigp0eGcg,35.6838769,-120.7533779,,11
Rangeland Wines,"225 S Main St, Templeton, CA 93465, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJaaIs-jnW7IARIS2RqbSyCh4,35.550638,-120.70364,,6
Hearthstone Vineyard & Winery,"5070 Vineyard Dr, Paso Robles, CA 93446, USA",4.2,"['food', 'point_of_interest', 'establishment']",ChIJt--HH8nb7IARns-sMpoToYg,35.5659084,-120.7839085,,10
Booker Vineyards,"2640 Anderson Rd, Paso Robles, CA 93446, USA",4.6,"['food', 'point_of_interest', 'establishment']",ChIJI4MbNBnb7IARUxoWcSpO1_k,35.5786017,-120.7396344,,17
Franklin Hot Springs,"3015 Creston Rd, Paso Robles, CA 93446, USA",4.3,"['spa', 'point_of_interest', 'establishment']",ChIJR9V0ThXE7IARap3hmOdg15s,35.5878257,-120.6421472,,29
Chronic Cellars,"2020 Nacimiento Lake Dr, Paso Robles, CA 93446, USA",4.6,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJMXvoKc_R7IARxhFXD58gdK8,35.6743698,-120.7302499,,15
Dale Evers Studios,"1000 Park St, Paso Robles, CA 93446, USA",4.5,"['art_gallery', 'point_of_interest', 'establishment']",ChIJu6lihkLF7IARMjzM3ZeejKE,35.6248387,-120.689753,,7
RN Estate Vineyard and Winery,"7986 N River Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJBe4ubnbO7IARe0hgkt5_NlA,35.71518270000001,-120.6622141,,7
Hunt Cellars,"2875 Oakdale Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJ_YydAxLb7IAR0npMQLp8amQ,35.566526,-120.745808,,13
Relics Mall,"1329 Spring St, Paso Robles, CA 93446, USA",4.5,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJpb6qAl3F7IARaK1Zx5ykHUE,35.628288,-120.691912,,6
Paso Robles Art Association,"1130 Pine St, Paso Robles, CA 93446, USA",5.0,"['art_gallery', 'point_of_interest', 'establishment']",ChIJ4WB7GWjF7IARYMf469Rd-Dg,35.626377,-120.688505,,8
Starr Ranch Vineyard & Winery,"9320 Chimney Rock Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJWS79PX_W7IARwoPdpgDhHXU,35.6638382,-120.8649086,,7
HammerSky Winery,"7725 Vineyard Dr, Paso Robles, CA 93446, USA",5.0,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJWcnax2PX7IARC2Xxs5QMrqc,35.599382,-120.833974,,11
Poalillo Vineyards,"7970 Vineyard Dr, Paso Robles, CA 93446, USA",4.2,"['food', 'point_of_interest', 'establishment']",ChIJncpl42TX7IARFi73pMgP66g,35.6027198,-120.8363734,,8
Lusso Della Terra,"3020 Propeller Dr B, Paso Robles, CA 93446, USA",4.2,"['food', 'point_of_interest', 'establishment']",ChIJUWqAWV3F7IARRVqQmSmyjck,35.6751447,-120.640408,,7
Doce Robles,"2023 Twelve Oaks Dr, Paso Robles, CA 93446, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJFYJnfdPE7IARdqDT34G1dxw,35.5869752,-120.709375,,6
Clos Solene Winery,"2040 Niderer Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJPUCclb_E7IARDwV-XEzQZfA,35.5866121,-120.7682258,,9
Harris Stage Lines,"5995 N River Rd, Paso Robles, CA 93446, USA",5.0,"['travel_agency', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJP54pFkjO7IARGkR4ch1mcI0,35.6855194,-120.6860027,,9
Clautiere Vineyard,"1340 Penman Springs Rd, Paso Robles, CA 93446, USA",4.3,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJn9XVhX7G7IARD13fhCo_Y0E,35.62077379999999,-120.6141281,,7
Vista Del Rey Vineyards,"7340 Drake Rd, Paso Robles, CA 93446, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJkS6NNSLS7IAR2yNGc5TQ2mI,35.708819,-120.737675,,5
Arroyo Robles Winery,"1240 Park St, Paso Robles, CA 93446, USA",3.5,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJw2nDSl3F7IAREXVvDb6rXpY,35.627575,-120.69017,,14
Norman Vineyards,"3502 Dry Creek Rd, Paso Robles, CA 93446, USA",0.0,"['food', 'point_of_interest', 'establishment']",ChIJKx9FK2DX7IARzgEHxl3w4RI,35.661654,-120.631771,,5
Uptown Family Park,"641 36th St, Paso Robles, CA 93446, USA",3.5,"['park', 'point_of_interest', 'establishment']",ChIJ9954wuvP7IAR70leNOGsoR8,35.6519711,-120.6940352,,6
Gelfand Vineyards,"5530 Dresser Ranch Pl, Paso Robles, CA 93446, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJyycVmOzG7IARwZTjtAzBfDI,35.6064508,-120.5929119,,4
Roxo Port Cellars,"1659 Copenhagen Dr, Solvang, CA 93463, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJLy4F36NU6YARVKPP33tquhk,34.5952012,-120.1399418,,4
Michael Gill Cellars,"4125 Peachy Canyon Rd, Paso Robles, CA 93446, USA",4.3,"['liquor_store', 'bar', 'store', 'food', 'point_of_interest', 'establishment']",ChIJ-d7IxITQ7IAR-1kpN1Y4YMA,35.6247782,-120.7689017,,5
Jardine Ranch's Country Nut House,"910 Nacimiento Lake Dr, Paso Robles, CA 93446, USA",5.0,"['store', 'point_of_interest', 'establishment']",ChIJNTXgEiLQ7IARPMFgt2EupOU,35.6492527,-120.719192,,4
Krobar Distillery,"2174 CA-46, Paso Robles, CA 93446, USA",5.0,"['bar', 'point_of_interest', 'establishment']",ChIJnWVV3hfb7IARid-vNLwlMY8,35.5731546,-120.7351823,,2
Vineyard Antique Mall,"2320 Ramada Dr A, Paso Robles, CA 93446, USA",4.2,"['home_goods_store', 'store', 'point_of_interest', 'establishment']",ChIJ64d2hMTE7IARL8lH3r0nEJI,35.5839423,-120.6956853,,3
Changala Winery,"3770 Willow Creek Rd, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJQ4tlFrrb7IARe8ZcyH12veE,35.5643354,-120.7730999,,3
Earth and Fire Brewing Company,"825 Riverside Ave #1, Paso Robles, CA 93446, USA",4.7,"['food', 'point_of_interest', 'establishment']",ChIJC8hzj2nF7IARqoTdpU-Kyys,35.6232534,-120.686922,,2
Grizzly Republic Wines,"840 13th St, Paso Robles, CA 93446, USA",4.8,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJPffkWV3F7IARDD6tsbBv4Ls,35.6277093,-120.6892865,,3
WineShine Distillery,"3064 Limestone Way, Paso Robles, CA 93446, USA",4.0,"['food', 'point_of_interest', 'establishment']",ChIJf1PguL_E7IAR0XJ_T6simPk,35.5760799,-120.690198,,2
Paso Under Ground,"1140 Pine St, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJ0WnnHGjF7IARxXn1JtOeWSs,35.6265484,-120.688506,,2
Dover Canyon Winery,"4520 Vineyard Dr, Paso Robles, CA 93446, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJZYkhAcjb7IARkc5KHLI-BTs,35.5613815,-120.781856,,6
Chateau Lettau Winery,"840 13th St, Paso Robles, CA 93446, USA",4.0,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJHwQCV13F7IARHeFIZrSYxFc,35.6277028,-120.689377,,4
Park Street Gallery,"1320 Park St, Paso Robles, CA 93446, USA",0.0,"['art_gallery', 'point_of_interest', 'establishment']",ChIJh7XeaV3F7IARt9gtlBy1k2o,35.6281683,-120.6899721,,0
Dry Creek Vineyard,"3770 Lambert Bridge Rd, Healdsburg, CA 95448, USA",4.5,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJqyeQW-oahIARtz0a4VHxwT0,38.65291,-122.924876,,596
Gary Farrell Winery,"10701 Westside Rd, Healdsburg, CA 95448, USA",4.4,"['food', 'point_of_interest', 'establishment']",ChIJQUxJQjM9hIAR2LuqvUaEqw8,38.5073594,-122.8973961,,405
Healdsburg Plaza,"Healdsburg Ave & Matheson St, Healdsburg, CA 95448, USA",4.6,"['park', 'point_of_interest', 'establishment']",ChIJ2576_TMXhIARb2NKFWvnwcs,38.6107652,-122.8700302,,454
Gracianna Winery,"6914 Westside Rd, Healdsburg, CA 95448, USA",4.8,"['food', 'point_of_interest', 'establishment']",ChIJO-CaeG09hIARBO0SxRNEDYg,38.5253445,-122.8653324,,199
Williamson Wines Tasting Room,"134 Matheson St, Healdsburg, CA 95448, USA",4.6,"['food', 'point_of_interest', 'establishment']",ChIJ45nkZTEXhIARgY6ZxkTt_6E,38.6104755,-122.8687289,,230
Sapphire Hill Winery,"51 Front St, Healdsburg, CA 95448, USA",5.0,"['food', 'point_of_interest', 'establishment']",ChIJrfidUCQXhIAR97POn9EkU9k,38.605932,-122.862178,,119
Ferrari-Carano Winery,"8761 Dry Creek Rd, Healdsburg, CA 95448, USA",4.4,"['bar', 'food', 'point_of_interest', 'establishment']",ChIJlY1Qo3IEhIARIhMTPWXJ4Ys,38.7113931,-122.9782966,,446
Jordan Vineyard & Winery,"1474 Alexander Valley Rd, Healdsburg, CA 95448, USA",4.3,"['food', 'point_of_interest', 'establishment']",ChIJcf00hgYRhIARZfDX1GG9o-A,38.661643,-122.850055,,207
